track_uri,track_name,artist_uri,album_uri,playlist_uri,duration_ms,preview_url,popularity,added_at,added_by,,date,time,added_at
4I5bvu2KDsrCg0EWHIcvul,Don't Play,1zNqDE7qDGCsyzJwohVaoX,1zOCX2Lxi1jy7yEQSkjCMb,37i9dQZF1DWUa8ZRTfalHk,191149,https://p.scdn.co/mp3-preview/fb7ac1173a3786ec0e29a9c2c598ad76097a280f?cid=9950ac751e34487dbbe027c4fd7f8e99,69,2021-01-22 05:01:00,,,2021-01-22,05:01:00,2021-01-22
47HA2S1j9yj34Ff1aIsF5Y,Deal With It (feat. Kelis),3PyJHH2wyfQK3WZrk9rpmP,781cKhbTPwLnPmo9BALQl7,37i9dQZF1DWUa8ZRTfalHk,279204,https://p.scdn.co/mp3-preview/297942feb416d50b8ee69f760daf1e2a1f39dabc?cid=9950ac751e34487dbbe027c4fd7f8e99,91,2021-01-22 05:01:00,,,2021-01-22,05:01:00,2021-01-22
3YJJjQPAbDT7mGpX3WtQ9A,Good Days,7tYKF4w9nC0nq9CsPZTHyP,4xhldRhsJY00rIkBFMe5yC,37i9dQZF1DWUa8ZRTfalHk,185849,https://p.scdn.co/mp3-preview/5080c204520ac6c0cb531da55caf3602866c1499?cid=9950ac751e34487dbbe027c4fd7f8e99,78,2021-01-22 05:01:00,,,2021-01-22,05:01:00,2021-01-22
7rq1zCf90CnU7OalBLIgNp,r u ok,45dkTj5sMRSjrmBSBeiHym,0Hi8bTOS35xZM0zZ6S89hT,37i9dQZF1DWUa8ZRTfalHk,237643,https://p.scdn.co/mp3-preview/904dedf26cb82937a5d9c36e0d69b96cac8ae1bb?cid=9950ac751e34487dbbe027c4fd7f8e99,60,2021-01-22 05:01:00,,,2021-01-22,05:01:00,2021-01-22
6H7RUDjmjiGV4I9hE24Kk5,drivers license,6Y64EaNqpqcZYTgs4c76gF,7aQSug5yYLtISyxh9eEglW,37i9dQZF1DWUa8ZRTfalHk,139759,https://p.scdn.co/mp3-preview/7dd53aa2b08ea10c323d187c70f2a92095264777?cid=9950ac751e34487dbbe027c4fd7f8e99,78,2021-01-22 05:01:00,,,2021-01-22,05:01:00,2021-01-22
7L6G0wpIUiPXuvoo7qhb06,oops!,2YOYua8FpudSEiB9s88IgQ,5p5cFBRERDfiNJlfABACP0,37i9dQZF1DWUa8ZRTfalHk,271176,https://p.scdn.co/mp3-preview/6926a169fc1bfdc128c90767f86eb5489bc7f8d8?cid=9950ac751e34487dbbe027c4fd7f8e99,81,2021-01-22 05:01:00,,,2021-01-22,05:01:00,2021-01-22
1PZDyestTVydtHpaIcfUJg,Chemtrails Over The Country Club,00FQb4jTyendYWaN8pK0wa,2altfvjSV6RIRAE5Pmhw7i,37i9dQZF1DWUa8ZRTfalHk,216864,https://p.scdn.co/mp3-preview/dcaa0eb74d918ca032fb3848cd5aabd45b686cf8?cid=9950ac751e34487dbbe027c4fd7f8e99,75,2021-01-22 05:01:00,,,2021-01-22,05:01:00,2021-01-22
6c7N5N7amAOpeMykjlovjI,Walked Through Hell,2jHp7gQArCQrlMvdrIVFCg,239r63fqY8PyWX9WcgwNzP,37i9dQZF1DWUa8ZRTfalHk,227186,https://p.scdn.co/mp3-preview/901d87a68d404802b98caf0986828a87b65f2180?cid=9950ac751e34487dbbe027c4fd7f8e99,83,2021-01-22 05:01:00,,,2021-01-22,05:01:00,2021-01-22
1nYzjrdVQ8RpF93M0jPFW7,Remember That Night?,7Lk9V7E1u5gqSHmtcKlOqH,5bfpRtBW7RNRdsm3tRyl3R,37i9dQZF1DWUa8ZRTfalHk,238805,https://p.scdn.co/mp3-preview/807fbead013f8f87d805b26224304c79d7f19091?cid=9950ac751e34487dbbe027c4fd7f8e99,80,2021-01-22 05:01:00,,,2021-01-22,05:01:00,2021-01-22
3USxtqRwSYz57Ewm6wWRMp,Heat Waves,4yvcSjfu4PC0CYQyLy4wSq,0i72GjB523RgrjK8HUa61B,37i9dQZF1DWUa8ZRTfalHk,139563,https://p.scdn.co/mp3-preview/63d5522500dce7af5681c75512aaebc13d07d8e2?cid=9950ac751e34487dbbe027c4fd7f8e99,73,2021-01-22 05:01:00,,,2021-01-22,05:01:00,2021-01-22
2pPO9YecZimmuVQfIzfV6U,Wasted Love (feat. Lagique),4AKwRarlmsUlLjIwt38NLw,5sIyJyOgwEIOgBhLxIGG3t,37i9dQZF1DWUa8ZRTfalHk,232853,https://p.scdn.co/mp3-preview/99b834a17f7f60896893902bb4741da485cd91af?cid=9950ac751e34487dbbe027c4fd7f8e99,91,2021-01-22 05:01:00,,,2021-01-22,05:01:00,2021-01-22
1xK1Gg9SxG8fy2Ya373oqb,Bandido,7iK8PXO48WeuP03g8YR51W,2yuQqhSklmfWgn8lmJNk5t,37i9dQZF1DWUa8ZRTfalHk,196493,https://p.scdn.co/mp3-preview/0d67a17a3b310c8be73d3b45f4ae9eec06be7335?cid=9950ac751e34487dbbe027c4fd7f8e99,74,2021-01-22 05:01:00,,,2021-01-22,05:01:00,2021-01-22
5euRP53moGQyGCsq8aNjvo,Connexion,5ZsFI1h6hIdQRw2ti0hz81,5hUFZjxtqYvxm9FGUhHCdE,37i9dQZF1DWUa8ZRTfalHk,157355,https://p.scdn.co/mp3-preview/1ed7167bd05d37b6361ad63c7372d51071542b8b?cid=9950ac751e34487dbbe027c4fd7f8e99,84,2021-01-22 05:01:00,,,2021-01-22,05:01:00,2021-01-22
43CIWpJaJHRcI4mUSjqgc2,Bad Boy (with Young Thug),4MCBfE4596Uoi2O4DtmEMz,3E1tSM6TIdeVmjDXZ0Xtsq,37i9dQZF1DWUa8ZRTfalHk,155673,https://p.scdn.co/mp3-preview/72ae6cf87805b1ea0fb614275de576a3a0f8962f?cid=9950ac751e34487dbbe027c4fd7f8e99,73,2021-01-22 05:01:00,,,2021-01-22,05:01:00,2021-01-22
4ih3Y0t86lfK8m8pTgEx4I,Better Off Dead,6Y64EaNqpqcZYTgs4c76gF,4mNmrwxha3NNfEyciju5wc,37i9dQZF1DWUa8ZRTfalHk,165029,https://p.scdn.co/mp3-preview/fbe2c8a23c0a3f05cb40778202c33096e18262b9?cid=9950ac751e34487dbbe027c4fd7f8e99,75,2021-01-22 05:01:00,,,2021-01-22,05:01:00,2021-01-22
4VEEDnEFLI9dUy5QA51rom,fools (can't help falling in love) (feat. Sody),6vCIRD06VaQwwaZS0TqiCz,2qBzKbaRm9IXomwL7jMdM7,37i9dQZF1DWUa8ZRTfalHk,205164,https://p.scdn.co/mp3-preview/939e320fecb59ffb008fdde50412ad1490142774?cid=9950ac751e34487dbbe027c4fd7f8e99,74,2021-01-22 05:01:00,,,2021-01-22,05:01:00,2021-01-22
6Skh3CBum0pZw9TOr7FQnX,Safe With Me (with Audrey Mika),2ZRQcIgzPCVaT9XKhXZIzh,3Gy88OoWtHL93e8PQHiLTX,37i9dQZF1DWUa8ZRTfalHk,205116,https://p.scdn.co/mp3-preview/644ab9272d28c0489f068c8f8e6b436e4178bcfe?cid=9950ac751e34487dbbe027c4fd7f8e99,75,2021-01-22 05:01:00,,,2021-01-22,05:01:00,2021-01-22
08HPWLi0YmRUStJzkQ1ffh,Stuck On You,4fxd5Ee7UefO4CUXgwJ7IP,0Y0TSSqz4YbWKRbVC2r39e,37i9dQZF1DWUa8ZRTfalHk,167222,https://p.scdn.co/mp3-preview/b54b072220b382d209b06acbd219b9edd2f56a88?cid=9950ac751e34487dbbe027c4fd7f8e99,69,2021-01-22 05:01:00,,,2021-01-22,05:01:00,2021-01-22
5oh6lXsQ3mhw5PvcsJqvXg,No Chill (feat. Lil Xxel),7DMveApC7UnC2NPfPvlHSU,68KIeRyl26qz4Qkrv25FVm,37i9dQZF1DWUa8ZRTfalHk,216504,https://p.scdn.co/mp3-preview/3e612e1d5d8048306b4ca6d01b65bf8a1712feb3?cid=9950ac751e34487dbbe027c4fd7f8e99,79,2021-01-22 05:01:00,,,2021-01-22,05:01:00,2021-01-22
5GhJIMWAw0uMLgkdbt6uMz,Fallin' (Adrenaline),2jnIB6XdLvnJUeNTy5A0J2,5BRhg6NSEZOj0BR6Iz56fR,37i9dQZF1DWUa8ZRTfalHk,205733,https://p.scdn.co/mp3-preview/2dd68efba000cb1dbfb9728aef83eef608eb4ecc?cid=9950ac751e34487dbbe027c4fd7f8e99,82,2021-01-22 05:01:00,,,2021-01-22,05:01:00,2021-01-22
6qCsKKS7Ol63SJW3LOIX5R,Plastic Hearts,5YGY8feqx7naU7z4HrwZM6,7FUNRteYv2Flt9Lr8JHFIR,37i9dQZF1DWUa8ZRTfalHk,213571,https://p.scdn.co/mp3-preview/e429ee8a63d884b0b0a321b4ac0d184112bb6d8e?cid=9950ac751e34487dbbe027c4fd7f8e99,76,2021-01-22 05:01:00,,,2021-01-22,05:01:00,2021-01-22
4XWaUb7mKRcJR5RPp4IIDr,Easy (with Kacey Musgraves feat. Mark Ronson),3WGpXCj9YhhfX11TToZcXP,0pMkbror5DyuBSl5yeUYTn,37i9dQZF1DWUa8ZRTfalHk,231825,https://p.scdn.co/mp3-preview/3658344265f7b561d5dc2579443892bf7c6a2fc9?cid=9950ac751e34487dbbe027c4fd7f8e99,72,2021-01-22 05:01:00,,,2021-01-22,05:01:00,2021-01-22
4o0LyB69tylqDG6eTGhmig,Fire for You,7FtCyCJCJaxabYO7Uyda5B,0wsQ9WVVhr3P9xZBEgdaPG,37i9dQZF1DWUa8ZRTfalHk,195952,https://p.scdn.co/mp3-preview/9c4913a59542d0cb87b73a54900c289f94495b79?cid=9950ac751e34487dbbe027c4fd7f8e99,73,2021-01-22 05:01:00,,,2021-01-22,05:01:00,2021-01-22
5DlXq40tjFwd3SFp55AfKp,2021,5JZ7CnR6gTvEMKX4g70Amv,6JlCkqkqobGirPsaleJpFr,37i9dQZF1DWUa8ZRTfalHk,178520,https://p.scdn.co/mp3-preview/276d72388b7e86e3e99d5ce521966a9c2f7dbbc6?cid=9950ac751e34487dbbe027c4fd7f8e99,82,2021-01-22 05:01:00,,,2021-01-22,05:01:00,2021-01-22
3cBsEDNhFI9E82vPj3kvi3,Wasted On You,4oUHIQIBe0LHzYfvXNW4QM,5bb2Sf8jps2DTyI2urMThV,37i9dQZF1DWUa8ZRTfalHk,185486,https://p.scdn.co/mp3-preview/ca59ce0946d37f9a7da3ab12b29a2f8a3605d50a?cid=9950ac751e34487dbbe027c4fd7f8e99,90,2021-01-22 05:01:00,,,2021-01-22,05:01:00,2021-01-22
0E4Y1XIbs8GrAT1YqVy6dq,Afterglow,6eUKZXaKkcviH0Ku9w2n3V,0NZUGfUMwjt3bPlVHxnIN2,37i9dQZF1DWUa8ZRTfalHk,226268,https://p.scdn.co/mp3-preview/87a634bcd5c2ec18ae6c61d6bd7909afa101113c?cid=9950ac751e34487dbbe027c4fd7f8e99,67,2021-01-22 05:01:00,,,2021-01-22,05:01:00,2021-01-22
2sX7lJXsOYGP1Us6CqM9t1,Little Bit of Love,5SHxzwjek1Pipl1Yk11UHv,7B36GsLpC6IogfPjjkRlj3,37i9dQZF1DWUa8ZRTfalHk,170858,https://p.scdn.co/mp3-preview/d7b9e7373a8bb67695c1f2c68e78f812a0df56c6?cid=9950ac751e34487dbbe027c4fd7f8e99,79,2021-01-22 05:01:00,,,2021-01-22,05:01:00,2021-01-22
53BHUFdQphHiZUUG3nx9zn,Bang!,6s22t5Y3prQHyaHWUN1R1C,6YPTwr9e07jNzBJgXbmoQZ,37i9dQZF1DWUa8ZRTfalHk,140011,https://p.scdn.co/mp3-preview/5fb124dc9420df4250ce823534a9194e3f0908ec?cid=9950ac751e34487dbbe027c4fd7f8e99,74,2021-01-22 05:01:00,,,2021-01-22,05:01:00,2021-01-22
4NexTaCZZ7Ehnf03A6SVjt,Dandelion,4sTQVOfp9vEMCemLw50sbu,4ZdRvkHcJzmDhweKxFdjUw,37i9dQZF1DWUa8ZRTfalHk,176854,https://p.scdn.co/mp3-preview/d5d07353666e9ed90bbda393f708d7f2dba45867?cid=9950ac751e34487dbbe027c4fd7f8e99,77,2021-01-22 05:01:00,,,2021-01-22,05:01:00,2021-01-22
4eHceQL93Re1ZiaY7kRZ7F,One Whole Day (feat. Wiz Khalifa),3DKkhRCGOG4e8IUPYFPfWs,2wIHInPRTBuGELQ3tdB3pc,37i9dQZF1DWUa8ZRTfalHk,142000,https://p.scdn.co/mp3-preview/db8f99da3be9d20a395c30635a447901a86ca5fa?cid=9950ac751e34487dbbe027c4fd7f8e99,81,2021-01-22 05:01:00,,,2021-01-22,05:01:00,2021-01-22
2V6pjeOCuPBVlatcWTXUtP,Coco (feat. DaBaby),6fWVd57NKTalqvmjRd2t8Z,5GGIgiGtxIgcVJQnsKQW94,37i9dQZF1DWUa8ZRTfalHk,213693,https://p.scdn.co/mp3-preview/5f77489323630ad3ca86b7218aba44fb25221c6e?cid=9950ac751e34487dbbe027c4fd7f8e99,78,2021-01-22 05:01:00,,,2021-01-22,05:01:00,2021-01-22
28xX6K8LnkZve4RiuEB3iK,Sweet Melody,3e7awlrlDSwF3iM0WBjGMp,00yIpdpC0O5UFewLz6boJh,37i9dQZF1DWUa8ZRTfalHk,175041,https://p.scdn.co/mp3-preview/1768433b30d3b540a44956f72b0f2205ec3c98ab?cid=9950ac751e34487dbbe027c4fd7f8e99,71,2021-01-22 05:01:00,,,2021-01-22,05:01:00,2021-01-22
3NllHdYknM2F6UxxGevXWc,Nothing's the Same,6sFHvCyqklnJpXC9Nh1aag,0kNjRXrrBrXGUFkGhf2HVI,37i9dQZF1DWUa8ZRTfalHk,179855,https://p.scdn.co/mp3-preview/3955dbaf2e21b2c9f788f96f01cfd078d54c4ca5?cid=9950ac751e34487dbbe027c4fd7f8e99,66,2021-01-22 05:01:00,,,2021-01-22,05:01:00,2021-01-22
6KMkEX692kOyqJ7WuPhRab,Break My Heart,2TAqN8fwfaKauvviN4pOsv,0ZbL1OuBbDkhxh3ZZHUjtW,37i9dQZF1DWUa8ZRTfalHk,204309,https://p.scdn.co/mp3-preview/4e3d6d9017a06b219966f7548ab2d2b361e8adba?cid=9950ac751e34487dbbe027c4fd7f8e99,50,2021-01-22 05:01:00,,,2021-01-22,05:01:00,2021-01-22
4Qxb1DGnSq7Nl1pDeWw6LT,Perfectly Imperfect,6bh228LGC3eAzbplPWV02r,2Xoteh7uEpea4TohMxjtaq,37i9dQZF1DWUa8ZRTfalHk,214706,https://p.scdn.co/mp3-preview/a20b89c1403badecb02beb142ea25f1087df61e5?cid=9950ac751e34487dbbe027c4fd7f8e99,89,2021-01-22 05:01:00,,,2021-01-22,05:01:00,2021-01-22
0lx2cLdOt3piJbcaXIV74f,willow,06HL4z0CvFAxyc27GXpf02,4SWYpB2IBlwzeyLEroUxso,37i9dQZF1DWUa8ZRTfalHk,178156,https://p.scdn.co/mp3-preview/30f00d8cc1364d8e73019010c1133179b65fd688?cid=9950ac751e34487dbbe027c4fd7f8e99,72,2021-01-22 05:01:00,,,2021-01-22,05:01:00,2021-01-22
1jgu8MFTEGdL1wjw9gZj5y,Fly Away,2NjfBq1NflQcKSeiDooVjY,26c7MmQ4w8EAvVLb4jilaM,37i9dQZF1DWUa8ZRTfalHk,174760,https://p.scdn.co/mp3-preview/3eefa410b713b33b819fc9231f68d1f5d3d1eef0?cid=9950ac751e34487dbbe027c4fd7f8e99,80,2021-01-22 05:01:00,,,2021-01-22,05:01:00,2021-01-22
1KixkQVDUHggZMU9dUobgm,My Head & My Heart,4npEfmQ6YuiwW1GpUmaq3F,3MKvhQoFSrR2PrxXXBHe9B,37i9dQZF1DWUa8ZRTfalHk,174863,https://p.scdn.co/mp3-preview/8a1d2fba341fdbac381cfc34d285caa55d473291?cid=9950ac751e34487dbbe027c4fd7f8e99,76,2021-01-22 05:01:00,,,2021-01-22,05:01:00,2021-01-22
50le2HSqQAIqB4BGD4cE9e,Black Magic (feat. Skylar Grey),7dGJo4pcD2V6oG8kP0tJRR,3RjX0PnYherdDTp2MWq0G1,37i9dQZF1DWUa8ZRTfalHk,191066,https://p.scdn.co/mp3-preview/ecdee691b0f194c8e2b2dc81db778f77691567dc?cid=9950ac751e34487dbbe027c4fd7f8e99,75,2021-01-22 05:01:00,,,2021-01-22,05:01:00,2021-01-22
6PxNpy8jOjyZ8aGCD58LpW,acting like that (feat. Machine Gun Kelly),6Ad91Jof8Niiw0lGLLi3NW,1FNBevfbKAzZsgI2RpkkQQ,37i9dQZF1DWUa8ZRTfalHk,187453,https://p.scdn.co/mp3-preview/6564fbf4425c2c7461474ba678b41f11b9ca83f2?cid=9950ac751e34487dbbe027c4fd7f8e99,72,2021-01-22 05:01:00,,,2021-01-22,05:01:00,2021-01-22
4Ld4kbKo1eOzToQ0P8JA0V,Arcade (feat. FLETCHER),3klZnJvYGIbWritVwQD434,5wjbd3QuTtEVuNRlIY0o4Q,37i9dQZF1DWUa8ZRTfalHk,177152,https://p.scdn.co/mp3-preview/1cbda2c7302830ca51b81f43811c0384afacd829?cid=9950ac751e34487dbbe027c4fd7f8e99,72,2021-01-22 05:01:00,,,2021-01-22,05:01:00,2021-01-22
0Uon5NsSAkBDx69XYOaQ5P,Stay,4tuJ0bMpJh08umKkEXKUI5,7CIDA4a6EIj1k88sln1tKl,37i9dQZF1DWUa8ZRTfalHk,126443,https://p.scdn.co/mp3-preview/dc9b37e677790311baf688216196ff4d9ef83403?cid=9950ac751e34487dbbe027c4fd7f8e99,77,2021-01-22 05:01:00,,,2021-01-22,05:01:00,2021-01-22
6CN7FuZ7o1xle9TNxApGeQ,Holding On,6ASri4ePR7RlsvIQgWPJpS,2eORe6u9TPXYisYshyXVeH,37i9dQZF1DWUa8ZRTfalHk,220659,https://p.scdn.co/mp3-preview/46f3293fb02e603e8dac6c1ce918721f514edfbf?cid=9950ac751e34487dbbe027c4fd7f8e99,71,2021-01-22 05:01:00,,,2021-01-22,05:01:00,2021-01-22
2vBET2pmrQqafaS6zIaYta,GIRL LIKE ME,1yxSLGMDHlW21z4YXirZDS,35c9iadFgrCWLY0tuJH23H,37i9dQZF1DWUa8ZRTfalHk,156910,https://p.scdn.co/mp3-preview/20c0de809b9fa41410cff87d1023f467e311733f?cid=9950ac751e34487dbbe027c4fd7f8e99,83,2021-01-22 05:01:00,,,2021-01-22,05:01:00,2021-01-22
3wJVBz7gvGTwTWVAxFa6ny,Fever,6M2wZ9GZgrQXHCFfjv46we,2wUKHXscUlHKW0tEVVYqRs,37i9dQZF1DWUa8ZRTfalHk,144000,https://p.scdn.co/mp3-preview/35bbd0fb399d6324e94f0699325e83ae510cafe0?cid=9950ac751e34487dbbe027c4fd7f8e99,78,2021-01-22 05:01:00,,,2021-01-22,05:01:00,2021-01-22
4crczEC1PpoD8TsDsmoWNI,Goodbye,5rGrDvrLOV2VV8SCFVGWlj,5uFXAG4F9SX86RS5RHWDsx,37i9dQZF1DWUa8ZRTfalHk,196777,https://p.scdn.co/mp3-preview/1ea9afbd01304db92b5e6b27a0e052783fae2c8a?cid=9950ac751e34487dbbe027c4fd7f8e99,77,2021-01-22 05:01:00,,,2021-01-22,05:01:00,2021-01-22
2Rr1INov0ckj7bLTsk9LV1,No Time For Tears,2gduEC76ry33RVurAvT05p,3EENSiRh7KUBYPSufAU84x,37i9dQZF1DWUa8ZRTfalHk,249586,,76,2021-01-22 05:01:00,,,2021-01-22,05:01:00,2021-01-22
5jvgec3P4jyoZUPTy2pWDR,Line Without a Hook,0ZUvK7zGdXLd78mQr3t1Tw,26g9o6rTzxnnrD2VNefpye,3wPWN6RV9fKZVV2vXIRSuX,201787,,0,2020-03-27 08:20:00,12493413,,2020-03-27,08:20:00,2020-03-27
7e4KQkp5ZR1gXCAalRjX6B,Nights Like This (feat. Ty Dolla Sign),0cGUm45nv7Z6M6qdXYQGTX,3arnVIFA8u1Jy3p2tn4MFr,3wPWN6RV9fKZVV2vXIRSuX,248466,,1,2020-03-27 08:20:00,12493413,,2020-03-27,08:20:00,2020-03-27
6lzLjIOyWTyTJvk0jraYee,Could've Been (feat. Bryson Tiller),3Y7RZ31TRPVadSFVy1o8os,6UHhmTLl9T1scRYLmpHcDX,3wPWN6RV9fKZVV2vXIRSuX,251600,https://p.scdn.co/mp3-preview/79f9ab409ba551dd5e0218eb580f0cc50af8daa1?cid=9950ac751e34487dbbe027c4fd7f8e99,45,2020-03-27 08:20:00,12493413,,2020-03-27,08:20:00,2020-03-27
4MPTj8lMMvxLwT3EwuXFop,Call Out My Name,1Xyo4u8uXC1ZmMpatF05PJ,6jlrjFR9mJV3jd1IPSplXU,3wPWN6RV9fKZVV2vXIRSuX,154120,https://p.scdn.co/mp3-preview/97e8363764422ac0323ea409bcb7f9a663c49a91?cid=9950ac751e34487dbbe027c4fd7f8e99,41,2020-03-27 08:21:00,12493413,,2020-03-27,08:21:00,2020-03-27
2G7QCDuRM7rTj0pX21e0xk,Cece's Interlude,3TVXtAsR1Inumwj472S9r4,6trNtQUgC8cgbWcqoMYkOR,3wPWN6RV9fKZVV2vXIRSuX,204426,https://p.scdn.co/mp3-preview/cf3652c8a0b8e2d6f451ce997e96453b7ec2b326?cid=9950ac751e34487dbbe027c4fd7f8e99,75,2020-03-27 08:21:00,12493413,,2020-03-27,08:21:00,2020-03-27
4H7WNRErSbONkM06blBoGc,Stay,246dkjvS1zLTtiykXe5h60,5s0rmjP8XOPhP6HhqOhuyC,3wPWN6RV9fKZVV2vXIRSuX,223346,https://p.scdn.co/mp3-preview/274c36d482aea7c27a982b372f420d3f9c87bed8?cid=9950ac751e34487dbbe027c4fd7f8e99,82,2020-03-27 08:21:00,12493413,,2020-03-27,08:21:00,2020-03-27
75ZvA4QfFiZvzhj2xkaWAh,I Fall Apart,246dkjvS1zLTtiykXe5h60,5qfhZ5YkZ4LhEUbYgjrWt6,3wPWN6RV9fKZVV2vXIRSuX,270846,https://p.scdn.co/mp3-preview/a01e6e1cdeef8a826bbf8c8657ca448c6714468a?cid=9950ac751e34487dbbe027c4fd7f8e99,76,2020-03-27 08:21:00,12493413,,2020-03-27,08:21:00,2020-03-27
1boXOL0ua7N2iCOUVI1p9F,Japanese Denim,20wkVLutqVOYrc0kxFs7rA,04AgepNbaInpCwPDV2MjDc,3wPWN6RV9fKZVV2vXIRSuX,157333,,4,2020-03-27 08:21:00,12493413,,2020-03-27,08:21:00,2020-03-27
1gBn3RRt2jPquDW6AhHJrs,Coke & Henny Pt. 2,1W7FNibLa0O0b572tB2w7t,3TTHQTyBu7n3f48pwBtMDu,3wPWN6RV9fKZVV2vXIRSuX,189000,,9,2020-03-27 08:21:00,12493413,,2020-03-27,08:21:00,2020-03-27
2B1JaRSd7T7YP90n6sCh9I,Honesty,1W7FNibLa0O0b572tB2w7t,1LShhEEKRT5MNPcO7jtYHh,3wPWN6RV9fKZVV2vXIRSuX,213492,https://p.scdn.co/mp3-preview/37a2b536c38a9b4ba36cb8b73c6c7db8bbe32de1?cid=9950ac751e34487dbbe027c4fd7f8e99,57,2020-03-27 08:22:00,12493413,,2020-03-27,08:22:00,2020-03-27
4XTXamS1g4g93jPxyuFJJ6,Brand New,3TVXtAsR1Inumwj472S9r4,4E3FHEEdQkcuEd0D2GKRrX,3wPWN6RV9fKZVV2vXIRSuX,183546,https://p.scdn.co/mp3-preview/a44d4480b719107c88a9eb09fa9e639ae7ebcd32?cid=9950ac751e34487dbbe027c4fd7f8e99,60,2020-03-27 08:22:00,12493413,,2020-03-27,08:22:00,2020-03-27
6tv9CzrMUHQFrm9VHHO1hv,Around,2kxP07DLgs4xlWz8YHlvfh,6R8UeugxGTPvPwFkLVqUqs,3wPWN6RV9fKZVV2vXIRSuX,174489,https://p.scdn.co/mp3-preview/be4e0a76d6d3ac18e5496c20471dd018e251c274?cid=9950ac751e34487dbbe027c4fd7f8e99,69,2020-03-27 08:22:00,12493413,,2020-03-27,08:22:00,2020-03-27
2vLWF4yFhTHQZVwrPTjH1s,Floating (feat. Khalid),6hfwwpXqZPRC9CsKI7qtv1,40GMAhriYJRO1rsY4YdrZb,3wPWN6RV9fKZVV2vXIRSuX,238120,https://p.scdn.co/mp3-preview/e3b574056139fc0175b364ef35e6f6056b9e2fd4?cid=9950ac751e34487dbbe027c4fd7f8e99,69,2020-03-27 08:24:00,12493413,,2020-03-27,08:24:00,2020-03-27
4BhGTc3Cgay2U1QcTS7vQe,Fire & Desire,3TVXtAsR1Inumwj472S9r4,3xybjP7r2VsWzwvDQipdM0,3wPWN6RV9fKZVV2vXIRSuX,254919,https://p.scdn.co/mp3-preview/358af7a1a0db3594bbd8d6f2376367b90dda6a4b?cid=9950ac751e34487dbbe027c4fd7f8e99,67,2020-03-27 08:24:00,12493413,,2020-03-27,08:24:00,2020-03-27
1TPLsNVlofwX1txcE9gZZF,We Find Love,20wkVLutqVOYrc0kxFs7rA,4uP43hIpmEEDuW7aOfiU2C,3wPWN6RV9fKZVV2vXIRSuX,246972,https://p.scdn.co/mp3-preview/9fa43b7f80a3054a47f2b255332e2270ea1c81a7?cid=9950ac751e34487dbbe027c4fd7f8e99,70,2020-03-27 08:24:00,12493413,,2020-03-27,08:24:00,2020-03-27
7Cu2COdH93MnuireuKNiS3,Streetcar,20wkVLutqVOYrc0kxFs7rA,3xybjP7r2VsWzwvDQipdM0,3wPWN6RV9fKZVV2vXIRSuX,241370,https://p.scdn.co/mp3-preview/52815a7486029e8f9f95155b86a3a23a60e33ec2?cid=9950ac751e34487dbbe027c4fd7f8e99,66,2020-03-27 08:24:00,12493413,,2020-03-27,08:24:00,2020-03-27
0KyzXQhY2yzcb1FYCHkZc2,Blessed,20wkVLutqVOYrc0kxFs7rA,392p3shh2jkxUxY2VHvlH8,3wPWN6RV9fKZVV2vXIRSuX,200746,https://p.scdn.co/mp3-preview/5159147a243314b15bceb1763cea3df57481e32b?cid=9950ac751e34487dbbe027c4fd7f8e99,73,2020-03-27 08:24:00,12493413,,2020-03-27,08:24:00,2020-03-27
7DfFc7a6Rwfi3YQMRbDMau,Thinkin Bout You,2h93pZq0e7k5yf4dywlkpM,0ptlfJfwGTy0Yvrk14JK1I,3wPWN6RV9fKZVV2vXIRSuX,320400,https://p.scdn.co/mp3-preview/ac695bec096083de45be8df0423e690c15f7daa9?cid=9950ac751e34487dbbe027c4fd7f8e99,70,2020-03-27 08:24:00,12493413,,2020-03-27,08:24:00,2020-03-27
7JXZq0JgG2zTrSOAgY8VMC,Jungle,3TVXtAsR1Inumwj472S9r4,6kf46HbnYCZzP6rjvQHYzg,3wPWN6RV9fKZVV2vXIRSuX,199120,https://p.scdn.co/mp3-preview/c6ff06747fb12062087381a3f0d9a795e39602b3?cid=9950ac751e34487dbbe027c4fd7f8e99,75,2020-03-27 08:24:00,12493413,,2020-03-27,08:24:00,2020-03-27
39KG4kom3enSx4GTThuDGt,Coaster,6LuN9FCkKOj5PcnpouEgny,0pV0Mx07aMApIpF19oSQgY,3wPWN6RV9fKZVV2vXIRSuX,209400,https://p.scdn.co/mp3-preview/863e2a899be2340af9b7d84432361d8b47433ba8?cid=9950ac751e34487dbbe027c4fd7f8e99,77,2020-03-27 08:24:00,12493413,,2020-03-27,08:24:00,2020-03-27
4OBZT9EnhYIV17t4pGw7ig,Best Part (feat. Daniel Caesar),3Y7RZ31TRPVadSFVy1o8os,71QyofYesSsRMwFOTafnhB,3wPWN6RV9fKZVV2vXIRSuX,219683,https://p.scdn.co/mp3-preview/c60b5e2b4e87e46243c83c1fa0c3a5f0cb2f890b?cid=9950ac751e34487dbbe027c4fd7f8e99,68,2020-03-27 08:24:00,12493413,,2020-03-27,08:24:00,2020-03-27
